variant,screen_date,ticker,Region,base_score,residual_score,vcp_score,Final_Score,Total_Score
VCP_10,2019-06-28,JP3.T,JP,0.75,0.875,0.4270833333333333,0.7177083333333334,0.34420561153178214
VCP_10,2019-06-28,JP7.T,JP,0.625,0.25,0.4270833333333333,0.6052083333333333,0.05545768222347319
VCP_10,2019-06-28,JP1.T,JP,0.5,0.5,0.3020833333333333,0.48020833333333335,-0.1758282516306289
VCP_10,2019-06-28,JP4.T,JP,0.375,0.75,0.40625,0.37812500000000004,-0.22573025687629975
VCP_10,2019-09-30,US1,US,1.0,1.0,0.65625,0.9656250000000001,0.5633827565856264
VCP_10,2019-09-30,US3,US,0.875,0.25,0.25,0.8125,0.5395145959835123
VCP_10,2019-09-30,US7,US,0.75,0.5,0.5208333333333334,0.7270833333333334,0.39991309485986465
VCP_10,2019-09-30,US2,US,0.625,0.875,0.4479166666666667,0.6072916666666667,-0.04376783047991985
VCP_10,2019-09-30,US0,US,0.5,0.625,0.3020833333333333,0.48020833333333335,-0.2271304581952055
VCP_10,2019-09-30,US6,US,0.375,0.125,0.3333333333333333,0.37083333333333335,-0.30929836866366583
VCP_10,2019-09-30,JP0.T,JP,1.0,1.0,0.375,0.9375,1.292631892897783
VCP_10,2019-09-30,JP5.T,JP,0.875,0.875,0.6041666666666666,0.8479166666666667,0.7294389944964809
VCP_10,2019-09-30,JP4.T,JP,0.75,0.75,0.5625,0.7312500000000001,0.02183944921481576
VCP_10,2019-09-30,JP3.T,JP,0.625,0.625,0.5416666666666666,0.6166666666666667,-0.15337203649423706
VCP_10,2019-09-30,JP1.T,JP,0.5,0.5,0.25,0.47500000000000003,-0.20538227837930773
VCP_10,2019-09-30,JP6.T,JP,0.375,0.375,0.14583333333333334,0.35208333333333336,-0.3955592018582055
VCP_10,2019-12-31,US1,US,1.0,1.0,0.625,0.9625,0.7371931510542875
VCP_10,2019-12-31,US3,US,0.875,0.375,0.4791666666666667,0.8354166666666667,0.6747088862310425
VCP_10,2019-12-31,US7,US,0.75,0.75,0.3958333333333333,0.7145833333333333,0.09677087087911014
VCP_10,2019-12-31,US4,US,0.625,0.875,0.4166666666666667,0.6041666666666666,-0.169139675648988
VCP_10,2019-12-31,US2,US,0.5,0.5,0.3125,0.48125,-0.17146249956794257
VCP_10,2019-12-31,US6,US,0.375,0.125,0.14583333333333334,0.35208333333333336,-0.19146027053075165
VCP_10,2019-12-31,JP0.T,JP,1.0,0.75,0.5625,0.95625,0.8149350083421064
VCP_10,2019-12-31,JP4.T,JP,0.875,1.0,0.5,0.8375,0.7122286535723154
VCP_10,2019-12-31,JP3.T,JP,0.75,0.875,0.5208333333333334,0.7270833333333334,0.34905638166394226
VCP_10,2019-12-31,JP5.T,JP,0.625,0.25,0.21875,0.584375,0.053739785383209004
VCP_10,2019-12-31,JP6.T,JP,0.5,0.5,0.3020833333333333,0.48020833333333335,-0.1950535920870513
VCP_10,2019-12-31,JP1.T,JP,0.375,0.625,0.6458333333333334,0.40208333333333335,-0.39248847531900843
VCP_10,2020-03-31,US1,US,1.0,1.0,0.5208333333333334,0.9520833333333334,1.0199840976684584
VCP_10,2020-03-31,US3,US,0.875,0.5,0.3333333333333333,0.8208333333333333,0.4365823369877292
VCP_10,2020-03-31,US5,US,0.75,0.875,0.5416666666666666,0.7291666666666667,0.2358008732106182
VCP_10,2020-03-31,US6,US,0.625,0.25,0.375,0.6,0.024754782589777424
VCP_10,2020-03-31,US4,US,0.5,0.75,0.5625,0.50625,-0.14059889543304888
VCP_10,2020-03-31,US7,US,0.375,0.625,0.4583333333333333,0.38333333333333336,-0.21848303782670256
VCP_10,2020-03-31,JP0.T,JP,1.0,0.625,0.4895833333333333,0.9489583333333333,0.8702436046730162
VCP_10,2020-03-31,JP3.T,JP,0.875,0.75,0.3854166666666667,0.8260416666666667,0.4131815064232725
VCP_10,2020-03-31,JP4.T,JP,0.75,0.875,0.5520833333333334,0.7302083333333333,0.31439768499863907
VCP_10,2020-03-31,JP1.T,JP,0.625,1.0,0.46875,0.609375,-0.029534062599745198
VCP_10,2020-03-31,JP5.T,JP,0.5,0.5,0.3854166666666667,0.48854166666666665,-0.047234607639768514
VCP_10,2020-03-31,JP6.T,JP,0.375,0.375,0.5104166666666666,0.3885416666666667,-0.39627484503803145
VCP_10,2020-06-30,US1,US,1.0,0.875,0.25,0.925,0.6352659932863662
VCP_10,2020-06-30,US5,US,0.875,1.0,0.5625,0.84375,0.6242231319234794
VCP_10,2020-06-30,US3,US,0.75,0.5,0.21875,0.696875,0.517921557649943
VCP_10,2020-06-30,US2,US,0.625,0.375,0.3645833333333333,0.5989583333333334,-0.13321357554498997
VCP_10,2020-06-30,US6,US,0.5,0.625,0.6875,0.51875,-0.29340276302740553
VCP_10,2020-06-30,US7,US,0.375,0.75,0.625,0.4,-0.33312982579214045
VCP_10,2020-06-30,JP3.T,JP,1.0,0.875,0.4791666666666667,0.9479166666666667,0.6689612578926519
VCP_10,2020-06-30,JP0.T,JP,0.875,0.625,0.4791666666666667,0.8354166666666667,0.6362855339830281
VCP_10,2020-06-30,JP4.T,JP,0.75,0.75,0.3958333333333333,0.7145833333333333,0.25386209187839137
VCP_10,2020-06-30,JP1.T,JP,0.625,1.0,0.3541666666666667,0.5979166666666667,0.2093108571347272
VCP_10,2020-06-30,JP2.T,JP,0.5,0.5,0.3645833333333333,0.4864583333333333,-0.04537127710087311
VCP_10,2020-06-30,JP5.T,JP,0.375,0.375,0.4791666666666667,0.3854166666666667,-0.23204494021675034
VCP_10,2020-09-30,US3,US,1.0,0.875,0.3541666666666667,0.9354166666666667,0.8342337850570172
VCP_10,2020-09-30,US5,US,0.875,1.0,0.28125,0.8156249999999999,0.592082673008602
VCP_10,2020-09-30,US1,US,0.75,0.75,0.6666666666666666,0.7416666666666667,0.5478154245817124
VCP_10,2020-09-30,US6,US,0.625,0.5,0.4479166666666667,0.6072916666666667,0.07671295377697974
VCP_10,2020-09-30,US7,US,0.5,0.375,0.2708333333333333,0.47708333333333336,-0.29387673670085146
VCP_10,2020-09-30,US4,US,0.375,0.625,0.4375,0.38125000000000003,-0.3076758519602001
VCP_10,2020-09-30,JP4.T,JP,1.0,1.0,0.5208333333333334,0.9520833333333334,0.5971064368515789
VCP_10,2020-09-30,JP3.T,JP,0.875,0.625,0.4166666666666667,0.8291666666666666,0.5516040337364303
VCP_10,2020-09-30,JP2.T,JP,0.75,0.75,0.4583333333333333,0.7208333333333334,0.5494905404749173
VCP_10,2020-09-30,JP1.T,JP,0.625,0.875,0.5833333333333334,0.6208333333333333,0.35193281767887596
VCP_10,2020-09-30,JP0.T,JP,0.5,0.25,0.14583333333333334,0.46458333333333335,-0.12032757180635012
VCP_10,2020-09-30,JP5.T,JP,0.375,0.375,0.3541666666666667,0.3729166666666667,-0.35271131105913
VCP_10,2020-12-31,US5,US,1.0,0.875,0.2916666666666667,0.9291666666666667,1.0298856093207904
VCP_10,2020-12-31,US1,US,0.875,1.0,0.6041666666666666,0.8479166666666667,0.9796880603938685
VCP_10,2020-12-31,US3,US,0.75,0.5,0.4895833333333333,0.7239583333333334,0.054671261792616
VCP_10,2020-12-31,US7,US,0.625,0.625,0.4166666666666667,0.6041666666666666,0.04709269340378387
VCP_10,2020-12-31,US6,US,0.5,0.75,0.40625,0.49062500000000003,-0.06486686977601533
VCP_10,2020-12-31,US4,US,0.375,0.375,0.28125,0.36562500000000003,-0.522490706481652
VCP_10,2020-12-31,JP2.T,JP,1.0,1.0,0.53125,0.953125,0.8804100496395324
VCP_10,2020-12-31,JP4.T,JP,0.875,0.875,0.5729166666666666,0.8447916666666666,0.6739792525406838
VCP_10,2020-12-31,JP1.T,JP,0.75,0.5,0.375,0.7125,0.10273377346278584
VCP_10,2020-12-31,JP3.T,JP,0.625,0.75,0.6979166666666666,0.6322916666666667,0.09109434123418325
VCP_10,2020-12-31,JP0.T,JP,0.5,0.375,0.22916666666666666,0.47291666666666665,0.008117311897360875
VCP_10,2020-12-31,JP5.T,JP,0.375,0.625,0.4479166666666667,0.3822916666666667,-0.18826981972160584
VCP_10,2021-03-31,US3,US,1.0,1.0,0.625,0.9625,1.0287534343035367
VCP_10,2021-03-31,US7,US,0.875,0.875,0.3958333333333333,0.8270833333333333,0.7217939860567246
VCP_10,2021-03-31,US1,US,0.75,0.75,0.4166666666666667,0.7166666666666667,0.12378649110907877
VCP_10,2021-03-31,US5,US,0.625,0.25,0.4375,0.60625,0.04659515592769123
VCP_10,2021-03-31,US4,US,0.5,0.5,0.3333333333333333,0.48333333333333334,-0.304880200368058
VCP_10,2021-03-31,US6,US,0.375,0.375,0.5,0.3875,-0.40566811565105687
VCP_10,2021-03-31,JP2.T,JP,1.0,0.75,0.3958333333333333,0.9395833333333333,1.0318614379505626
VCP_10,2021-03-31,JP3.T,JP,0.875,0.875,0.6041666666666666,0.8479166666666667,0.4567315055434124
VCP_10,2021-03-31,JP4.T,JP,0.75,0.625,0.4375,0.71875,0.4235833797658273
VCP_10,2021-03-31,JP0.T,JP,0.625,0.375,0.5,0.6125,-0.04397760941581029
VCP_10,2021-03-31,JP5.T,JP,0.5,0.25,0.17708333333333334,0.46770833333333334,-0.2969762559675282
VCP_10,2021-03-31,JP7.T,JP,0.375,0.125,0.20833333333333334,0.35833333333333334,-0.40167965965618135
VCP_10,2021-06-30,US3,US,1.0,1.0,0.5520833333333334,0.9552083333333333,1.0218611856244484
VCP_10,2021-06-30,US1,US,0.875,0.875,0.34375,0.821875,0.45295065671787205
VCP_10,2021-06-30,US4,US,0.75,0.75,0.2604166666666667,0.7010416666666667,0.3309051311742085
VCP_10,2021-06-30,US7,US,0.625,0.625,0.5416666666666666,0.6166666666666667,0.3117919127735437
VCP_10,2021-06-30,US5,US,0.5,0.125,0.4375,0.49375,-0.2114970275276083
VCP_10,2021-06-30,US6,US,0.375,0.5,0.3125,0.36875,-0.5587162083543422
VCP_10,2021-06-30,JP3.T,JP,1.0,0.875,0.5,0.9500000000000001,1.295600737885372
VCP_10,2021-06-30,JP0.T,JP,0.875,0.75,0.5729166666666666,0.8447916666666666,0.343230342859276
VCP_10,2021-06-30,JP2.T,JP,0.75,0.5,0.3645833333333333,0.7114583333333334,0.10707837159530409
VCP_10,2021-06-30,JP1.T,JP,0.625,1.0,0.625,0.625,-0.08925454863619761
VCP_10,2021-06-30,JP5.T,JP,0.5,0.125,0.16666666666666666,0.4666666666666667,-0.2781851430586062
VCP_10,2021-06-30,JP7.T,JP,0.375,0.375,0.3854166666666667,0.3760416666666667,-0.3007155059939056
VCP_10,2021-09-30,US3,US,1.0,0.875,0.40625,0.940625,0.9424296457149071
VCP_10,2021-09-30,US1,US,0.875,1.0,0.53125,0.840625,0.7500290344759476
VCP_10,2021-09-30,US7,US,0.75,0.375,0.23958333333333334,0.6989583333333333,0.3149229537480751
VCP_10,2021-09-30,US2,US,0.625,0.625,0.4479166666666667,0.6072916666666667,-0.19303090752083266
VCP_10,2021-09-30,US6,US,0.5,0.75,0.4895833333333333,0.49895833333333334,-0.217371963432426
VCP_10,2021-09-30,US4,US,0.375,0.25,0.3854166666666667,0.3760416666666667,-0.3952330748321676
VCP_10,2021-09-30,JP1.T,JP,1.0,0.875,0.3645833333333333,0.9364583333333334,0.9414457477967987
VCP_10,2021-09-30,JP3.T,JP,0.875,0.75,0.3541666666666667,0.8229166666666666,0.6761337905722715
VCP_10,2021-09-30,JP0.T,JP,0.75,1.0,0.46875,0.721875,0.6604393689476727
VCP_10,2021-09-30,JP6.T,JP,0.625,0.625,0.5625,0.61875,-0.18436810488971483
VCP_10,2021-09-30,JP5.T,JP,0.5,0.125,0.3229166666666667,0.4822916666666667,-0.2747267047755921
VCP_10,2021-09-30,JP4.T,JP,0.375,0.375,0.375,0.375,-0.5829929517514444
VCP_10,2021-12-31,US3,US,1.0,0.875,0.5,0.9500000000000001,0.8499237435530032
VCP_10,2021-12-31,US1,US,0.875,1.0,0.6666666666666666,0.8541666666666666,0.801136088832435
VCP_10,2021-12-31,US7,US,0.75,0.5,0.375,0.7125,0.16909954603796729
VCP_10,2021-12-31,US4,US,0.625,0.25,0.10416666666666667,0.5729166666666666,0.03543951058148638
VCP_10,2021-12-31,US6,US,0.5,0.75,0.6458333333333334,0.5145833333333334,-0.09071187484491676
VCP_10,2021-12-31,US2,US,0.375,0.375,0.3854166666666667,0.3760416666666667,-0.47450608435287406
VCP_10,2021-12-31,JP0.T,JP,1.0,1.0,0.5,0.9500000000000001,0.8322308176268898
VCP_10,2021-12-31,JP1.T,JP,0.875,0.75,0.3958333333333333,0.8270833333333333,0.7472291727623425
VCP_10,2021-12-31,JP6.T,JP,0.75,0.875,0.625,0.7375,0.29645312544126246
VCP_10,2021-12-31,JP3.T,JP,0.625,0.625,0.4583333333333333,0.6083333333333334,0.1587826952567939
VCP_10,2021-12-31,JP5.T,JP,0.5,0.125,0.3020833333333333,0.48020833333333335,-0.12926613480085952
VCP_10,2021-12-31,JP7.T,JP,0.375,0.375,0.25,0.36250000000000004,-0.3825895796434202
VCP_10,2022-03-31,US1,US,1.0,1.0,0.3333333333333333,0.9333333333333333,0.7856757215467
VCP_10,2022-03-31,US3,US,0.875,0.875,0.625,0.85,0.7671004426284467
VCP_10,2022-03-31,US7,US,0.75,0.75,0.34375,0.7093750000000001,0.26666965211740734
VCP_10,2022-03-31,US6,US,0.625,0.5,0.5833333333333334,0.6208333333333333,0.017340442698798753
VCP_10,2022-03-31,US2,US,0.5,0.375,0.5208333333333334,0.5020833333333333,-0.32419541206002706
VCP_10,2022-03-31,US4,US,0.375,0.125,0.16666666666666666,0.3541666666666667,-0.391006716566421
VCP_10,2022-03-31,JP1.T,JP,1.0,1.0,0.4583333333333333,0.9458333333333333,1.273795303475008
VCP_10,2022-03-31,JP6.T,JP,0.875,0.875,0.5625,0.84375,0.5126786401260813
VCP_10,2022-03-31,JP0.T,JP,0.75,0.75,0.3854166666666667,0.7135416666666667,0.13553000536339216
VCP_10,2022-03-31,JP3.T,JP,0.625,0.25,0.40625,0.603125,-0.1513035145242034
VCP_10,2022-03-31,JP7.T,JP,0.5,0.375,0.19791666666666666,0.46979166666666666,-0.3297355516130342
VCP_10,2022-03-31,JP5.T,JP,0.375,0.125,0.21875,0.359375,-0.3542123788354738
VCP_10,2022-06-30,US2,US,1.0,1.0,0.6041666666666666,0.9604166666666667,0.4468444769306326
VCP_10,2022-06-30,US6,US,0.875,0.375,0.3125,0.81875,0.37187706296979894
VCP_10,2022-06-30,US7,US,0.75,0.5,0.3541666666666667,0.7104166666666667,0.3262976237806216
VCP_10,2022-06-30,US1,US,0.625,0.75,0.6458333333333334,0.6270833333333333,0.3142966071341522
VCP_10,2022-06-30,US3,US,0.5,0.25,0.3125,0.48125,-0.2079120072197633
VCP_10,2022-06-30,US5,US,0.375,0.875,0.4583333333333333,0.38333333333333336,-0.2262928762144309
VCP_10,2022-06-30,JP1.T,JP,1.0,1.0,0.5104166666666666,0.9510416666666667,1.3247088630945902
VCP_10,2022-06-30,JP6.T,JP,0.875,0.875,0.6145833333333334,0.8489583333333333,0.7186407008475454
VCP_10,2022-06-30,JP0.T,JP,0.75,0.375,0.3645833333333333,0.7114583333333334,-0.14669182493995425
VCP_10,2022-06-30,JP7.T,JP,0.625,0.625,0.40625,0.603125,-0.23986197714866847
VCP_10,2022-06-30,JP2.T,JP,0.5,0.5,0.46875,0.496875,-0.35234091808509815
VCP_10,2022-06-30,JP4.T,JP,0.375,0.75,0.3645833333333333,0.37395833333333334,-0.40675562386409164
VCP_10,2022-09-30,US2,US,1.0,1.0,0.5,0.9500000000000001,0.6688033204054938
VCP_10,2022-09-30,US6,US,0.875,0.875,0.3854166666666667,0.8260416666666667,0.45915323499489125
VCP_10,2022-09-30,US1,US,0.75,0.75,0.6145833333333334,0.7364583333333334,0.38040558373264566
VCP_10,2022-09-30,US4,US,0.625,0.25,0.3645833333333333,0.5989583333333334,0.25891100198240824
VCP_10,2022-09-30,US5,US,0.5,0.625,0.4166666666666667,0.4916666666666667,-0.1435330770403368
VCP_10,2022-09-30,US7,US,0.375,0.5,0.2604166666666667,0.3635416666666667,-0.4585251026469378
VCP_10,2022-09-30,JP1.T,JP,1.0,1.0,0.40625,0.940625,1.2433139038514642
VCP_10,2022-09-30,JP6.T,JP,0.875,0.75,0.5104166666666666,0.8385416666666666,0.33690160757175036
VCP_10,2022-09-30,JP7.T,JP,0.75,0.625,0.5729166666666666,0.7322916666666667,0.13414532093918888
VCP_10,2022-09-30,JP2.T,JP,0.625,0.375,0.15625,0.578125,-0.09502243837859711
VCP_10,2022-09-30,JP4.T,JP,0.5,0.875,0.6979166666666666,0.5197916666666667,-0.12328954272517342
VCP_10,2022-09-30,JP0.T,JP,0.375,0.5,0.2916666666666667,0.3666666666666667,-0.37876767025452396
VCP_10,2022-12-30,US2,US,1.0,0.875,0.5729166666666666,0.9572916666666667,0.7937478936381406
VCP_10,2022-12-30,US6,US,0.875,1.0,0.5729166666666666,0.8447916666666666,0.7860134608427272
VCP_10,2022-12-30,US5,US,0.75,0.75,0.14583333333333334,0.6895833333333333,0.500589658371068
VCP_10,2022-12-30,US4,US,0.625,0.625,0.46875,0.609375,0.01563732442287477
VCP_10,2022-12-30,US0,US,0.5,0.375,0.25,0.47500000000000003,-0.29103553150244077
VCP_10,2022-12-30,US7,US,0.375,0.5,0.46875,0.384375,-0.4266559671843158
VCP_10,2022-12-30,JP1.T,JP,1.0,1.0,0.3333333333333333,0.9333333333333333,1.5552141867823666
VCP_10,2022-12-30,JP2.T,JP,0.875,0.375,0.1875,0.80625,0.3595401552969313
VCP_10,2022-12-30,JP4.T,JP,0.75,0.875,0.5625,0.7312500000000001,-0.007232586475729788
VCP_10,2022-12-30,JP6.T,JP,0.625,0.625,0.3125,0.59375,-0.09093294476786037
VCP_10,2022-12-30,JP7.T,JP,0.5,0.75,0.3958333333333333,0.48958333333333337,-0.14533071682992277
VCP_10,2022-12-30,JP3.T,JP,0.375,0.125,0.4270833333333333,0.38020833333333337,-0.3381276961021413
VCP_10,2023-03-31,US4,US,1.0,0.875,0.6875,0.96875,0.8878663851458698
VCP_10,2023-03-31,US6,US,0.875,1.0,0.4791666666666667,0.8354166666666667,0.7937960865997169
VCP_10,2023-03-31,US2,US,0.75,0.75,0.4166666666666667,0.7166666666666667,0.3283103789061229
VCP_10,2023-03-31,US7,US,0.625,0.625,0.5625,0.61875,0.10304670688855425
VCP_10,2023-03-31,US0,US,0.5,0.375,0.3958333333333333,0.48958333333333337,-0.3939519777279701
VCP_10,2023-03-31,US1,US,0.375,0.5,0.2604166666666667,0.3635416666666667,-0.4477370165927324
VCP_10,2023-03-31,JP1.T,JP,1.0,0.875,0.25,0.925,1.1904783258438776
VCP_10,2023-03-31,JP4.T,JP,0.875,1.0,0.375,0.825,0.4827070269420607
VCP_10,2023-03-31,JP3.T,JP,0.75,0.75,0.5,0.7250000000000001,0.06571835418482568
VCP_10,2023-03-31,JP2.T,JP,0.625,0.125,0.3333333333333333,0.5958333333333333,-0.22683842787024022
VCP_10,2023-03-31,JP7.T,JP,0.5,0.5,0.4791666666666667,0.4979166666666667,-0.2678401435113592
VCP_10,2023-03-31,JP0.T,JP,0.375,0.625,0.4583333333333333,0.38333333333333336,-0.28434995616601944
VCP_10,2023-06-30,US6,US,1.0,1.0,0.4479166666666667,0.9447916666666667,1.3484485856109076
VCP_10,2023-06-30,US4,US,0.875,0.875,0.4479166666666667,0.8322916666666667,0.3218637046424033
VCP_10,2023-06-30,US2,US,0.75,0.625,0.46875,0.721875,0.2642724522716735
VCP_10,2023-06-30,US1,US,0.625,0.5,0.6145833333333334,0.6239583333333334,-0.2599796280249556
VCP_10,2023-06-30,US0,US,0.5,0.75,0.3645833333333333,0.4864583333333333,-0.2644992871417009
VCP_10,2023-06-30,US7,US,0.375,0.375,0.4270833333333333,0.38020833333333337,-0.31388383858379904
VCP_10,2023-06-30,JP0.T,JP,1.0,1.0,0.4270833333333333,0.9427083333333334,1.078343850462406
VCP_10,2023-06-30,JP4.T,JP,0.875,0.75,0.3645833333333333,0.8239583333333333,0.6556027400228547
VCP_10,2023-06-30,JP1.T,JP,0.75,0.875,0.59375,0.734375,0.5232548039623881
VCP_10,2023-06-30,JP3.T,JP,0.625,0.625,0.53125,0.615625,0.05126031097104512
VCP_10,2023-06-30,JP2.T,JP,0.5,0.125,0.28125,0.478125,-0.3715416356456381
VCP_10,2023-06-30,JP5.T,JP,0.375,0.375,0.3020833333333333,0.36770833333333336,-0.4602706083109189
VCP_10,2023-09-29,US6,US,1.0,1.0,0.4583333333333333,0.9458333333333333,1.1609242785812284
VCP_10,2023-09-29,US5,US,0.875,0.375,0.4166666666666667,0.8291666666666666,0.2832078741794113
VCP_10,2023-09-29,US7,US,0.75,0.75,0.25,0.7000000000000001,0.1935822651006217
VCP_10,2023-09-29,US0,US,0.625,0.625,0.4791666666666667,0.6104166666666667,-0.056661438561504185
VCP_10,2023-09-29,US4,US,0.5,0.5,0.3958333333333333,0.48958333333333337,-0.1779063699977034
VCP_10,2023-09-29,US1,US,0.375,0.875,0.4791666666666667,0.3854166666666667,-0.2926349734279682
VCP_10,2023-09-29,JP0.T,JP,1.0,0.5,0.3125,0.93125,0.6685410402063989
VCP_10,2023-09-29,JP3.T,JP,0.875,0.875,0.25,0.8125,0.6427470021481473
VCP_10,2023-09-29,JP7.T,JP,0.75,1.0,0.6041666666666666,0.7354166666666667,0.5537265031110973
VCP_10,2023-09-29,JP4.T,JP,0.625,0.75,0.4791666666666667,0.6104166666666667,0.2569722135735076
VCP_10,2023-09-29,JP1.T,JP,0.5,0.625,0.5208333333333334,0.5020833333333333,0.19001209265919694
VCP_10,2023-09-29,JP5.T,JP,0.375,0.375,0.4166666666666667,0.3791666666666667,-0.3549733977989222
VCP_10,2023-12-29,US1,US,1.0,1.0,0.53125,0.953125,1.328080051090776
VCP_10,2023-12-29,US5,US,0.875,0.5,0.375,0.825,0.1817514958647048
VCP_10,2023-12-29,US3,US,0.75,0.25,0.21875,0.696875,0.07998212414116684
VCP_10,2023-12-29,US0,US,0.625,0.375,0.3333333333333333,0.5958333333333333,0.06255689337653678
VCP_10,2023-12-29,US7,US,0.5,0.625,0.6041666666666666,0.5104166666666666,-0.12402886526116819
VCP_10,2023-12-29,US6,US,0.375,0.875,0.375,0.375,-0.17533403259759484
VCP_10,2023-12-29,JP3.T,JP,1.0,1.0,0.5520833333333334,0.9552083333333333,0.7876986403797961
VCP_10,2023-12-29,JP0.T,JP,0.875,0.625,0.16666666666666666,0.8041666666666667,0.5028872033661116
VCP_10,2023-12-29,JP7.T,JP,0.75,0.75,0.34375,0.7093750000000001,0.47924674431317466
VCP_10,2023-12-29,JP1.T,JP,0.625,0.375,0.4791666666666667,0.6104166666666667,0.11269462244905352
VCP_10,2023-12-29,JP5.T,JP,0.5,0.125,0.3333333333333333,0.48333333333333334,-0.3076427562020248
VCP_10,2023-12-29,JP4.T,JP,0.375,0.25,0.25,0.36250000000000004,-0.36713392951916657
VCP_10,2024-03-29,US1,US,1.0,0.875,0.6770833333333334,0.9677083333333334,1.2429319458833754
VCP_10,2024-03-29,US7,US,0.875,0.75,0.3541666666666667,0.8229166666666666,0.2400904189823712
VCP_10,2024-03-29,US2,US,0.75,1.0,0.6979166666666666,0.7447916666666667,0.04861504537733069
VCP_10,2024-03-29,US5,US,0.625,0.625,0.4166666666666667,0.6041666666666666,-0.01958543881343347
VCP_10,2024-03-29,US3,US,0.5,0.25,0.34375,0.484375,-0.10395795745191219
VCP_10,2024-03-29,US4,US,0.375,0.5,0.40625,0.37812500000000004,-0.43237560415047466
VCP_10,2024-03-29,JP7.T,JP,1.0,0.75,0.3645833333333333,0.9364583333333334,0.8696280973603201
VCP_10,2024-03-29,JP6.T,JP,0.875,1.0,0.3645833333333333,0.8239583333333333,0.5179631488428533
VCP_10,2024-03-29,JP0.T,JP,0.75,0.5,0.2604166666666667,0.7010416666666667,0.2600116636604793
VCP_10,2024-03-29,JP1.T,JP,0.625,0.625,0.4270833333333333,0.6052083333333333,0.0852663829968082
VCP_10,2024-03-29,JP5.T,JP,0.5,0.125,0.4270833333333333,0.49270833333333336,-0.2257761922034267
VCP_10,2024-03-29,JP3.T,JP,0.375,0.875,0.4895833333333333,0.38645833333333335,-0.47542725317705026
VCP_10,2024-06-28,US1,US,1.0,0.875,0.4583333333333333,0.9458333333333333,0.9780533646530709
VCP_10,2024-06-28,US7,US,0.875,0.625,0.4479166666666667,0.8322916666666667,0.30064008207354503
VCP_10,2024-06-28,US2,US,0.75,1.0,0.5,0.7250000000000001,0.20927292925770302
VCP_10,2024-06-28,US5,US,0.625,0.75,0.53125,0.615625,0.08898566264710132
VCP_10,2024-06-28,US4,US,0.5,0.5,0.3541666666666667,0.48541666666666666,-0.07412244319874861
VCP_10,2024-06-28,US3,US,0.375,0.375,0.5208333333333334,0.3895833333333334,-0.18483828325634902
VCP_10,2024-06-28,JP6.T,JP,1.0,1.0,0.6041666666666666,0.9604166666666667,1.0367250548644253
VCP_10,2024-06-28,JP1.T,JP,0.875,0.75,0.4166666666666667,0.8291666666666666,0.4450647198703397
VCP_10,2024-06-28,JP4.T,JP,0.75,0.625,0.6145833333333334,0.7364583333333334,0.22542865195639866
VCP_10,2024-06-28,JP3.T,JP,0.625,0.875,0.3958333333333333,0.6020833333333333,0.024147426631854915
VCP_10,2024-06-28,JP7.T,JP,0.5,0.375,0.2916666666666667,0.4791666666666667,-0.06914115399431658
